Facture N°,Date,Bénéficiaire,Article,Libellé article,Référence,Qté,PU net HT,Total HT,Total TTC,Rem.HT,Rem.%,Code TVA,Px revient HT,Famille
16842.0,2025-04-30 00:00:00,PHARMACIE DU CARROUSEL / DR CHAILLOU - 6907,892.0,DEAMBULATEUR FIXE REGLABLE DRIVE BRIGHTON C/7 100KG,SA1201105,1.0,33.9,33.9,37.29,0.0,0.0,5.0,19.9,208.0
16842.0,2025-04-30 00:00:00,PHARMACIE DU CARROUSEL / DR CHAILLOU - 6907,1273.0,BARRE A VENTOUSE 30CM,DUPSA7323600,1.0,12.9,12.9,15.48,0.0,0.0,2.0,8.66,304.0
16842.0,2025-04-30 00:00:00,PHARMACIE DU CARROUSEL / DR CHAILLOU - 6907,1384.0,AIGUILLE TERUMO 38MMX1.2/18G (X100)ROSE,TERAN1838R1,1.0,2.9,2.9,3.48,0.0,0.0,2.0,1.89,501.0
16842.0,2025-04-30 00:00:00,PHARMACIE DU CARROUSEL / DR CHAILLOU - 6907,1385.0,AIGUILLE TERUMO 38MMX0.8/21G (X100)VERTE,TERAN2138R1,2.0,2.9,5.8,6.96,0.0,0.0,2.0,1.89,501.0
16842.0,2025-04-30 00:00:00,PHARMACIE DU CARROUSEL / DR CHAILLOU - 6907,334.0,MASQUE TYPE IIR ADULTE BLEU: EN 14683 B/50,,5.0,2.6,13.0,15.6,0.0,0.0,2.0,0.55,701.0
16842.0,2025-04-30 00:00:00,PHARMACIE DU CARROUSEL / DR CHAILLOU - 6907,1918.0,MASQUE FFP2 B/20 EMBALLAGE UNITAIRE,SYLFFP2INTEXTRED,4.0,7.2,28.8,34.56,0.0,0.0,2.0,3.6,701.0
16842.0,2025-04-30 00:00:00,PHARMACIE DU CARROUSEL / DR CHAILLOU - 6907,1437.0,CABLES ACTITENS 40CM X2,SUBSBM1AE001,-1.0,19.9,-19.9,-23.88,0.0,0.0,2.0,12.77,1101.0
16842.0,2025-04-30 00:00:00,PHARMACIE DU CARROUSEL / DR CHAILLOU - 6907,1234.0,EMBOUT CANNE/DEAMBULATEUR  NOIR D22/B45,A000222,1.0,1.5,1.5,1.8,0.0,0.0,2.0,0.99,1501.0
16841.0,2025-04-30 00:00:00,PHARMACIE DU CAP EST / DR HALFON - 6939,76.0,FORFAIT LIVRAISON LIT 90 CM OU ENFANT ET ACCESSOIRES,TPLIT90,1.0,129.0,129.0,154.8,0.0,0.0,2.0,0.0,103.0
16841.0,2025-04-30 00:00:00,PHARMACIE DU CAP EST / DR HALFON - 6939,1087.0,TABLE DE LIT EASY GRIS PERLE,421000.0,1.0,36.2,36.2,43.44,0.0,0.0,2.0,23.5,104.0
16841.0,2025-04-30 00:00:00,PHARMACIE DU CAP EST / DR HALFON - 6939,1951.0,MATELAS ALOVA HDG C II 90CM,410061C,1.0,145.0,145.0,174.0,0.0,0.0,2.0,95.0,105.0
16841.0,2025-04-30 00:00:00,PHARMACIE DU CAP EST / DR HALFON - 6939,319.0,APPAREIL DE SOUTIEN PARTIEL DE LA TETE INNOV SA,ASOUTINNOV,1.0,20.0,20.0,21.1,0.0,0.0,1.0,15.0,201.0
16841.0,2025-04-30 00:00:00,PHARMACIE DU CAP EST / DR HALFON - 6939,699.0,COUSSIN VISCO C II T7 NU,2020COUS07,1.0,37.5,37.5,45.0,0.0,0.0,2.0,21.92,201.0
16841.0,2025-04-30 00:00:00,PHARMACIE DU CAP EST / DR HALFON - 6939,318.0,FAUTEUIL À POUSSER ELECTRIQUE INNOV SA T7 VELOURS MARRON,LIBERTY50E,1.0,464.0,464.0,489.52,0.0,0.0,1.0,419.0,201.0
16841.0,2025-04-30 00:00:00,PHARMACIE DU CAP EST / DR HALFON - 6939,1450.0,CANNE DERBY PLIANTE BUTTERFLY N°5,255625.0,1.0,12.5,12.5,13.75,0.0,0.0,5.0,8.9,207.0
16841.0,2025-04-30 00:00:00,PHARMACIE DU CAP EST / DR HALFON - 6939,1451.0,CANNE DERBY PLIANTE CACHEM FANTAISIE N°1,255611.0,1.0,12.5,12.5,13.75,0.0,0.0,5.0,8.9,207.0
16841.0,2025-04-30 00:00:00,PHARMACIE DU CAP EST / DR HALFON - 6939,1452.0,CANNE DERBY PLIANTE CACHEMIRE PASTEL N°2,255613.0,1.0,12.5,12.5,13.75,0.0,0.0,5.0,8.9,207.0
16841.0,2025-04-30 00:00:00,PHARMACIE DU CAP EST / DR HALFON - 6939,1453.0,CANNE DERBY PLIANTE INDIRA N°4,255620.0,1.0,12.5,12.5,13.75,0.0,0.0,5.0,8.9,207.0
16841.0,2025-04-30 00:00:00,PHARMACIE DU CAP EST / DR HALFON - 6939,1732.0,HEXA SLIP T3 MAXI L NUIT *20 CT4,HEX7341 T3 MAXI,4.0,13.2,52.8,63.36,0.0,0.0,2.0,9.3,601.0
16841.0,2025-04-30 00:00:00,PHARMACIE DU CAP EST / DR HALFON - 6939,1734.0,HEXA SLIP T4 MAXI XL NUIT *15 CT3,HEX7421 T4 MAXI,3.0,13.9,41.7,50.04,0.0,0.0,2.0,9.681,601.0
16841.0,2025-04-30 00:00:00,PHARMACIE DU CAP EST / DR HALFON - 6939,523.0,FINEA PANTS LARGE OPTIMUM S/14 C/6,120549.0,1.0,0.0,0.0,0.0,0.0,100.0,2.0,10.62,602.0
16841.0,2025-04-30 00:00:00,PHARMACIE DU CAP EST / DR HALFON - 6939,1246.0,GANT DE TOILETTE JETABLE 70GR X50 HEXA,HEX101173,2.0,1.9,3.8,4.56,0.0,0.0,2.0,0.83,605.0
16841.0,2025-04-30 00:00:00,PHARMACIE DU CAP EST / DR HALFON - 6939,1105.0,KIT NEBULISEUR PNEUMATIQUE ADULTE HUDSON,41893 (HCS893),10.0,3.5,35.0,42.0,0.0,0.0,2.0,1.41,801.0
16841.0,2025-04-30 00:00:00,PHARMACIE DU CAP EST / DR HALFON - 6939,480.0,KIT TETERELLE DOUBLE 24 LARGE,K24ELD,1.0,23.8,23.8,28.56,0.0,0.0,2.0,16.75,901.0
16841.0,2025-04-30 00:00:00,PHARMACIE DU CAP EST / DR HALFON - 6939,194.0,ELECTRODES AUTOCOLLANTES RONDE 50 MM S/4,281005.0,2.0,3.9,7.8,9.36,0.0,0.0,2.0,1.99,1101.0
16841.0,2025-04-30 00:00:00,PHARMACIE DU CAP EST / DR HALFON - 6939,1899.0,BRUMISATEUR TEHA 150ML C/12,TEHA150ML*12,24.0,2.2,52.8,63.36,0.0,0.0,2.0,1.18,1601.0
16841.0,2025-04-30 00:00:00,PHARMACIE DU CAP EST / DR HALFON - 6939,1900.0,BRUMISATEUR TEHA 400ML C/12,TEHA400ML*12,24.0,2.79,66.96,80.35,0.0,0.0,2.0,1.49,1601.0
16840.0,2025-04-30 00:00:00,PHARMACIE DU CANET / DR SAHLI VIVICORSI - 1850,33.0,FAUTEUIL ROULANT DOSSIER INCLINABLE T42 DRIVE,M12302000-42NOIBRO,1.0,295.0,295.0,311.23,0.0,0.0,1.0,169.9,203.0
16835.0,2025-04-30 00:00:00,PHARMACIE DES VIEUX CYPRES / DR AKNIN - 482,304.0,FAUTEUIL TRANSFERT STAN T40,M28000700,1.0,195.0,195.0,205.73,0.0,0.0,1.0,119.9,205.0
16835.0,2025-04-30 00:00:00,PHARMACIE DES VIEUX CYPRES / DR AKNIN - 482,43.0,CANNE TRIPODE EPOXY GRIS,251112.0,1.0,12.9,12.9,14.19,0.0,0.0,5.0,7.416,207.0
16835.0,2025-04-30 00:00:00,PHARMACIE DES VIEUX CYPRES / DR AKNIN - 482,1921.0,CHAISE DE DOUCHE OCEANE AVEC DECOUPE AVANT DRIVE,SA2119100,1.0,38.9,38.9,46.68,0.0,0.0,2.0,22.9,302.0
16834.0,2025-04-30 00:00:00,PHARMACIE DE STE MARTHE / DR PONS - 6947,92.0,FORFAIT LIVRAISON VPH,TPFR,1.0,7.365,7.37,8.84,0.0,50.0,2.0,0.0,103.0
16834.0,2025-04-30 00:00:00,PHARMACIE DE STE MARTHE / DR PONS - 6947,76.0,FORFAIT LIVRAISON LIT 90 CM OU ENFANT ET ACCESSOIRES,TPLIT90,1.0,129.0,129.0,154.8,0.0,0.0,2.0,0.0,103.0
16834.0,2025-04-30 00:00:00,PHARMACIE DE STE MARTHE / DR PONS - 6947,1951.0,MATELAS ALOVA HDG C II 90CM,410061C,1.0,145.0,145.0,174.0,0.0,0.0,2.0,95.0,105.0
16834.0,2025-04-30 00:00:00,PHARMACIE DE STE MARTHE / DR PONS - 6947,1951.0,MATELAS ALOVA HDG C II 90CM,410061C,1.0,145.0,145.0,174.0,0.0,0.0,2.0,95.0,105.0
16834.0,2025-04-30 00:00:00,PHARMACIE DE STE MARTHE / DR PONS - 6947,15.0,COUSSIN N°4 MODULAIRE CIRCULAIRE MB 50X45X10 (VCP 12),VCAR04HB,1.0,29.9,29.9,35.88,0.0,0.0,2.0,20.86,108.0
16834.0,2025-04-30 00:00:00,PHARMACIE DE STE MARTHE / DR PONS - 6947,36.0,FAUTEUIL TRANSFERT STAN T43,M28000300,1.0,195.0,195.0,205.73,0.0,0.0,1.0,119.9,205.0
16834.0,2025-04-30 00:00:00,PHARMACIE DE STE MARTHE / DR PONS - 6947,721.0,GARDE ROBE FIXE SITIS DRIVE,S700004900-BL18,1.0,62.9,62.9,75.48,0.0,0.0,2.0,39.9,301.0
16834.0,2025-04-30 00:00:00,PHARMACIE DE STE MARTHE / DR PONS - 6947,646.0,AIGUILLE ACIER INOXYDABLE STERILE NOIR 22G 40MM B/100,101304.0,1.0,1.99,1.99,2.39,0.0,0.0,2.0,1.1,501.0
16834.0,2025-04-30 00:00:00,PHARMACIE DE STE MARTHE / DR PONS - 6947,287.0,SERINGUE 2 PIECES 5ML NON MONTEE BTE/100,103711.0,-1.0,5.5,-5.5,-6.6,0.0,0.0,2.0,3.02,502.0
16834.0,2025-04-30 00:00:00,PHARMACIE DE STE MARTHE / DR PONS - 6947,287.0,SERINGUE 2 PIECES 5ML NON MONTEE BTE/100,103711.0,1.0,5.5,5.5,6.6,0.0,0.0,2.0,3.02,502.0
16834.0,2025-04-30 00:00:00,PHARMACIE DE STE MARTHE / DR PONS - 6947,792.0,SERINGUE 3 PIECES 5ML LUER BTE/100 C/2400,103329C,1.0,6.9,6.9,8.28,0.0,0.0,2.0,3.79,502.0
16834.0,2025-04-30 00:00:00,PHARMACIE DE STE MARTHE / DR PONS - 6947,1106.0,BATONNET SOIN DE BOUCHE MOUSSE ETOILE S/10,DIDC105P,1.0,4.4,4.4,5.28,0.0,0.0,2.0,2.384,605.0
16833.0,2025-04-30 00:00:00,PHARMACIE DESRUELLES - 952,250.0,BANDE EXTENSIBLE 4MX7CM C/40,135165.0,40.0,0.2,8.0,9.6,0.0,0.0,2.0,0.0665,403.0
16833.0,2025-04-30 00:00:00,PHARMACIE DESRUELLES - 952,251.0,BANDE EXTENSIBLE 4MX10CM C/30,135166.0,30.0,0.3,9.0,10.8,0.0,0.0,2.0,0.085,403.0
16833.0,2025-04-30 00:00:00,PHARMACIE DESRUELLES - 952,246.0,BANDE CREPE COTON 4MX5CM C/50,135155.0,50.0,0.35,17.5,21.0,0.0,0.0,2.0,0.227,403.0
16833.0,2025-04-30 00:00:00,PHARMACIE DESRUELLES - 952,255.0,BANDE ADHÉSIVE 5CMX10M EUROFIX C/24,135315.0,6.0,1.4,8.4,10.08,0.0,0.0,2.0,0.86,403.0
16833.0,2025-04-30 00:00:00,PHARMACIE DESRUELLES - 952,257.0,PANSEMENTS ADHESIFS STERILES EUROPLAIE 5X7CM B/5 C/40,135285Z,20.0,0.5,10.0,12.0,0.0,0.0,2.0,0.27,405.0
16833.0,2025-04-30 00:00:00,PHARMACIE DESRUELLES - 952,456.0,PANSEMENTS ADHESIFS TRANSPARENTS STERILES EUROFILM 5X7CM B/5 C/40,135270.0,10.0,1.2,12.0,14.4,0.0,0.0,2.0,0.648,405.0
16833.0,2025-04-30 00:00:00,PHARMACIE DESRUELLES - 952,457.0,PANSEMENTS ADHESIFS TRANSPARENTS STERILES EUROFILM 9X10 CM B/5 C/40,135271.0,10.0,1.99,19.9,23.88,0.0,0.0,2.0,0.95,405.0
16832.0,2025-04-30 00:00:00,PHARMACIE DES PRAIRIES / DR AMMAR - 5659,319.0,APPAREIL DE SOUTIEN PARTIEL DE LA TETE INNOV SA,ASOUTINNOV,1.0,20.0,20.0,21.1,0.0,0.0,1.0,15.0,201.0
16832.0,2025-04-30 00:00:00,PHARMACIE DES PRAIRIES / DR AMMAR - 5659,699.0,COUSSIN VISCO C II T7 NU,2020COUS07,1.0,37.5,37.5,45.0,0.0,0.0,2.0,21.92,201.0
16832.0,2025-04-30 00:00:00,PHARMACIE DES PRAIRIES / DR AMMAR - 5659,318.0,FAUTEUIL À POUSSER ELECTRIQUE INNOV SA T7 VELOURS MARRON,LIBERTY50E,1.0,464.0,464.0,489.52,0.0,0.0,1.0,430.0,201.0
16832.0,2025-04-30 00:00:00,PHARMACIE DES PRAIRIES / DR AMMAR - 5659,1181.0,COUSSIN VISCO MOUSSE C II 41X41,410701.0,1.0,34.9,34.9,41.88,0.0,0.0,2.0,25.5,202.0
16832.0,2025-04-30 00:00:00,PHARMACIE DES PRAIRIES / DR AMMAR - 5659,1363.0,COUSSIN VISCO MOUSSE C II 43X43,410702.0,2.0,34.9,69.8,83.76,0.0,0.0,2.0,25.5,202.0
16832.0,2025-04-30 00:00:00,PHARMACIE DES PRAIRIES / DR AMMAR - 5659,46.0,CANNE ALU RÉGLABLE POIGNÉE T PLIANTE NOIRE EUROMEDIS C/20,251107R,5.0,8.2,41.0,45.1,0.0,0.0,5.0,5.48,207.0
16832.0,2025-04-30 00:00:00,PHARMACIE DES PRAIRIES / DR AMMAR - 5659,1352.0,OTE AGRAFE,174687.0,3.0,1.7,5.1,6.12,0.0,0.0,2.0,0.7745,504.0
16831.0,2025-04-30 00:00:00,PHARMACIE DES PALMIERS / DR MASCARAUX - 6958,1671.0,ELECTRODE ACTITENS LOMBAIRES,SUBSBM1AD002,1.0,4.44,4.44,5.33,0.0,0.0,2.0,2.79,1101.0
16831.0,2025-04-30 00:00:00,PHARMACIE DES PALMIERS / DR MASCARAUX - 6958,1436.0,CABLES ACTITENS 14CM X2,SUBSBM1AE002,1.0,17.9,17.9,21.48,0.0,0.0,2.0,12.02,1101.0
16831.0,2025-04-30 00:00:00,PHARMACIE DES PALMIERS / DR MASCARAUX - 6958,1437.0,CABLES ACTITENS 40CM X2,SUBSBM1AE001,1.0,19.9,19.9,23.88,0.0,0.0,2.0,12.77,1101.0
16830.0,2025-04-30 00:00:00,PHARMACIE DES MOULINS / DR BRACHET-RUSSO - 23,1951.0,MATELAS ALOVA HDG C II 90CM,410061C,1.0,145.0,145.0,174.0,0.0,0.0,2.0,95.0,105.0
16830.0,2025-04-30 00:00:00,PHARMACIE DES MOULINS / DR BRACHET-RUSSO - 23,1302.0,CEINTURE VENTRALE TAILLE L,681030.0,1.0,25.9,25.9,31.08,0.0,0.0,2.0,15.0,203.0
16830.0,2025-04-30 00:00:00,PHARMACIE DES MOULINS / DR BRACHET-RUSSO - 23,1302.0,CEINTURE VENTRALE TAILLE L,681030.0,-1.0,25.9,-25.9,-31.08,0.0,0.0,2.0,15.0,203.0
16830.0,2025-04-30 00:00:00,PHARMACIE DES MOULINS / DR BRACHET-RUSSO - 23,1072.0,FAUTEUIL RELEVEUR 2 MOTEURS CAPRI MARRON,236502.0,1.0,515.0,515.0,618.0,0.0,0.0,2.0,337.815,206.0
16830.0,2025-04-30 00:00:00,PHARMACIE DES MOULINS / DR BRACHET-RUSSO - 23,1072.0,FAUTEUIL RELEVEUR 2 MOTEURS CAPRI MARRON,236502.0,1.0,515.0,515.0,618.0,0.0,0.0,2.0,337.815,206.0
16830.0,2025-04-30 00:00:00,PHARMACIE DES MOULINS / DR BRACHET-RUSSO - 23,1304.0,FAUTEUIL RELEVEUR PRESTIGE FIBRE CAFÉ XXL ,485135.0,1.0,783.0,783.0,939.6,0.0,10.0,2.0,580.0,206.0
16830.0,2025-04-30 00:00:00,PHARMACIE DES MOULINS / DR BRACHET-RUSSO - 23,44.0,CANNE ALU REGLABLE POIGNÉE T NOIRE C/20,251102.0,1.0,6.9,6.9,7.59,0.0,0.0,5.0,4.16,207.0
16830.0,2025-04-30 00:00:00,PHARMACIE DES MOULINS / DR BRACHET-RUSSO - 23,46.0,CANNE ALU RÉGLABLE POIGNÉE T PLIANTE NOIRE EUROMEDIS C/20,251107R,1.0,9.3,9.3,10.23,0.0,0.0,5.0,5.48,207.0
16830.0,2025-04-30 00:00:00,PHARMACIE DES MOULINS / DR BRACHET-RUSSO - 23,1451.0,CANNE DERBY PLIANTE CACHEM FANTAISIE N°1,255611.0,1.0,13.9,13.9,15.29,0.0,0.0,5.0,8.9,207.0
16830.0,2025-04-30 00:00:00,PHARMACIE DES MOULINS / DR BRACHET-RUSSO - 23,1360.0,ROLLATOR 4 ROUES AVEC SIEGE ET PORTE CANNE DRIVE 130KG,723600000.0,1.0,59.5,59.5,65.45,0.0,0.0,5.0,37.9,208.0
16830.0,2025-04-30 00:00:00,PHARMACIE DES MOULINS / DR BRACHET-RUSSO - 23,942.0,ROLLATOR 3 ROUES AVEC PANIER PLIANT EUROMEDIS,216101M,2.0,62.9,125.8,138.38,0.0,0.0,5.0,41.8167,208.0
16830.0,2025-04-30 00:00:00,PHARMACIE DES MOULINS / DR BRACHET-RUSSO - 23,119.0,REHAUSSE TOILLETTE CONTACT,500200.0,1.0,32.5,32.5,39.0,0.0,0.0,2.0,22.5,301.0
16830.0,2025-04-30 00:00:00,PHARMACIE DES MOULINS / DR BRACHET-RUSSO - 23,721.0,GARDE ROBE FIXE SITIS DRIVE,S700004900-BL18,1.0,62.9,62.9,75.48,0.0,0.0,2.0,39.9,301.0
16830.0,2025-04-30 00:00:00,PHARMACIE DES MOULINS / DR BRACHET-RUSSO - 23,195.0,ELECTRODES AUTOCOLLANTES RECTANGULAIRES 50X90 S/4,281007.0,10.0,4.4,44.0,52.8,0.0,0.0,2.0,2.99,1101.0
16830.0,2025-04-30 00:00:00,PHARMACIE DES MOULINS / DR BRACHET-RUSSO - 23,706.0,ELECTRODES AUTOCOLLANTES RECTANGULAIRES 50X130 S/4,281008.0,6.0,7.9,47.4,56.88,0.0,0.0,2.0,5.42,1101.0
16829.0,2025-04-30 00:00:00,PHARMACIE DES MINIMES / DR GUTHBORD - 4009,193.0,ELECTRODES AUTOCOLLANTES CARRÉ 50X50 S/4,281006/I,2.0,3.9,7.8,9.36,0.0,0.0,2.0,1.99,1101.0
16829.0,2025-04-30 00:00:00,PHARMACIE DES MINIMES / DR GUTHBORD - 4009,194.0,ELECTRODES AUTOCOLLANTES RONDE 50 MM S/4,281005.0,2.0,3.9,7.8,9.36,0.0,0.0,2.0,1.99,1101.0
16829.0,2025-04-30 00:00:00,PHARMACIE DES MINIMES / DR GUTHBORD - 4009,194.0,ELECTRODES AUTOCOLLANTES RONDE 50 MM S/4,281005.0,2.0,3.9,7.8,9.36,0.0,0.0,2.0,1.99,1101.0
16829.0,2025-04-30 00:00:00,PHARMACIE DES MINIMES / DR GUTHBORD - 4009,522.0,TENSIOMETRE BRASSARD ELECTRONIQUE VOCALE*,REF2005,1.0,19.5,19.5,23.4,0.0,0.0,2.0,11.5,1102.0
16829.0,2025-04-30 00:00:00,PHARMACIE DES MINIMES / DR GUTHBORD - 4009,522.0,TENSIOMETRE BRASSARD ELECTRONIQUE VOCALE*,REF2005,1.0,19.5,19.5,23.4,0.0,0.0,2.0,11.5,1102.0
16828.0,2025-04-30 00:00:00,PHARMACIE DES MINIMES / DR DUBOIS - 1136,92.0,FORFAIT LIVRAISON VPH,TPFR,1.0,7.365,7.37,8.84,0.0,50.0,2.0,0.0,103.0
16828.0,2025-04-30 00:00:00,PHARMACIE DES MINIMES / DR DUBOIS - 1136,1187.0,MATELAS SYSTAM C II 140CM COMPRESSE,P161MOPMHI140,1.0,247.0,247.0,296.4,0.0,0.0,2.0,178.4,105.0
16828.0,2025-04-30 00:00:00,PHARMACIE DES MINIMES / DR DUBOIS - 1136,334.0,MASQUE TYPE IIR ADULTE BLEU: EN 14683 B/50,,10.0,2.2,22.0,26.4,0.0,0.0,2.0,0.55,701.0
16825.0,2025-04-30 00:00:00,PHARMACIE DES CALANQUES / DR GILLY - 6957,1317.0,BASSIN DE LIT BLANC AVEC POIGNEE,14280.0,2.0,5.9,11.8,14.16,0.0,0.0,2.0,2.26,104.0
16825.0,2025-04-30 00:00:00,PHARMACIE DES CALANQUES / DR GILLY - 6957,15.0,COUSSIN N°4 MODULAIRE CIRCULAIRE MB 50X45X10 (VCP 12),VCAR04HB,1.0,29.9,29.9,35.88,0.0,0.0,2.0,20.86,108.0
16825.0,2025-04-30 00:00:00,PHARMACIE DES CALANQUES / DR GILLY - 6957,160.0,COUSSIN VISCO MOUSSE C II 38X38,410700.0,1.0,37.5,37.5,45.0,0.0,0.0,2.0,25.5,202.0
16825.0,2025-04-30 00:00:00,PHARMACIE DES CALANQUES / DR GILLY - 6957,1360.0,ROLLATOR 4 ROUES AVEC SIEGE ET PORTE CANNE DRIVE 130KG,723600000.0,1.0,59.5,59.5,65.45,0.0,0.0,5.0,37.9,208.0
16825.0,2025-04-30 00:00:00,PHARMACIE DES CALANQUES / DR GILLY - 6957,942.0,ROLLATOR 3 ROUES AVEC PANIER PLIANT EUROMEDIS,216101M,1.0,66.0,66.0,72.6,0.0,0.0,5.0,41.8167,208.0
16825.0,2025-04-30 00:00:00,PHARMACIE DES CALANQUES / DR GILLY - 6957,305.0,TABOURET DE DOUCHE RECTANGULAIRE PACIFIC <136KG,SA2112006,1.0,32.9,32.9,39.48,0.0,0.0,2.0,18.9,302.0
16825.0,2025-04-30 00:00:00,PHARMACIE DES CALANQUES / DR GILLY - 6957,58.0,SIEGE DE BAIN PIV ACC DAKARA < 130KG,SA2330400,1.0,89.0,89.0,106.8,0.0,0.0,2.0,54.9,303.0
16825.0,2025-04-30 00:00:00,PHARMACIE DES CALANQUES / DR GILLY - 6957,1728.0,HEXA SLIP T1 MAXI S NUIT *20 CT4,HEX7121 T1 MAXI,1.0,10.9,10.9,13.08,0.0,0.0,2.0,7.381,601.0
16825.0,2025-04-30 00:00:00,PHARMACIE DES CALANQUES / DR GILLY - 6957,1730.0,HEXA SLIP T2 MAXI M NUIT *20 CT4,HEX7241 T2 MAXI,2.0,12.9,25.8,30.96,0.0,0.0,2.0,8.53,601.0
16825.0,2025-04-30 00:00:00,PHARMACIE DES CALANQUES / DR GILLY - 6957,1730.0,HEXA SLIP T2 MAXI M NUIT *20 CT4,HEX7241 T2 MAXI,4.0,11.868,47.47,56.96,0.0,8.0,2.0,8.53,601.0
16825.0,2025-04-30 00:00:00,PHARMACIE DES CALANQUES / DR GILLY - 6957,2258.0,HEXA PANTS T1 MAXI S NUIT*14 CT6,HEX0121 PANTS T1 MAX,1.0,10.2,10.2,12.24,0.0,0.0,2.0,6.7,602.0
16825.0,2025-04-30 00:00:00,PHARMACIE DES CALANQUES / DR GILLY - 6957,1726.0,HEXA PANTS T3 MAXI L NUIT *14 CT8,HEX0321 PANTS T3 MAX,5.0,15.9,79.5,95.4,0.0,0.0,2.0,10.5,602.0
16825.0,2025-04-30 00:00:00,PHARMACIE DES CALANQUES / DR GILLY - 6957,193.0,ELECTRODES AUTOCOLLANTES CARRÉ 50X50 S/4,281006/I,2.0,3.9,7.8,9.36,0.0,0.0,2.0,1.99,1101.0
16825.0,2025-04-30 00:00:00,PHARMACIE DES CALANQUES / DR GILLY - 6957,194.0,ELECTRODES AUTOCOLLANTES RONDE 50 MM S/4,281005.0,2.0,3.9,7.8,9.36,0.0,0.0,2.0,1.99,1101.0
16825.0,2025-04-30 00:00:00,PHARMACIE DES CALANQUES / DR GILLY - 6957,195.0,ELECTRODES AUTOCOLLANTES RECTANGULAIRES 50X90 S/4,281007.0,1.0,4.9,4.9,5.88,0.0,0.0,2.0,2.99,1101.0
16825.0,2025-04-30 00:00:00,PHARMACIE DES CALANQUES / DR GILLY - 6957,706.0,ELECTRODES AUTOCOLLANTES RECTANGULAIRES 50X130 S/4,281008.0,1.0,7.9,7.9,9.48,0.0,0.0,2.0,5.42,1101.0
16824.0,2025-04-30 00:00:00,PHARMACIE DES CALANQUES / DR COUREAU - 6310,1181.0,COUSSIN VISCO MOUSSE C II 41X41,410701.0,1.0,37.5,37.5,45.0,0.0,0.0,2.0,25.5,202.0
16824.0,2025-04-30 00:00:00,PHARMACIE DES CALANQUES / DR COUREAU - 6310,1246.0,GANT DE TOILETTE JETABLE 70GR X50 HEXA,HEX101173,20.0,1.9,38.0,45.6,0.0,0.0,2.0,0.83,605.0
16824.0,2025-04-30 00:00:00,PHARMACIE DES CALANQUES / DR COUREAU - 6310,413.0,GANT NITRILE SS POUDRE T S 6/7  BTE/100 C/10,127551.0,6.0,4.5,27.0,32.4,0.0,0.0,2.0,1.85,704.0
16824.0,2025-04-30 00:00:00,PHARMACIE DES CALANQUES / DR COUREAU - 6310,194.0,ELECTRODES AUTOCOLLANTES RONDE 50 MM S/4,281005.0,2.0,3.9,7.8,9.36,0.0,0.0,2.0,1.99,1101.0
16823.0,2025-04-30 00:00:00,PHARMACIE DES CAILLOLS / DR LAURO - 36,76.0,FORFAIT LIVRAISON LIT 90 CM OU ENFANT ET ACCESSOIRES,TPLIT90,1.0,129.0,129.0,154.8,0.0,0.0,2.0,0.0,103.0
16823.0,2025-04-30 00:00:00,PHARMACIE DES CAILLOLS / DR LAURO - 36,1951.0,MATELAS ALOVA HDG C II 90CM,410061C,1.0,145.0,145.0,174.0,0.0,0.0,2.0,95.0,105.0
16823.0,2025-04-30 00:00:00,PHARMACIE DES CAILLOLS / DR LAURO - 36,44.0,CANNE ALU REGLABLE POIGNÉE T NOIRE C/20,251102.0,5.0,6.2,31.0,34.1,0.0,0.0,5.0,4.12,207.0
16823.0,2025-04-30 00:00:00,PHARMACIE DES CAILLOLS / DR LAURO - 36,411.0,CANNE ANATOMIQUE ALU DROITE,251100.0,1.0,8.9,8.9,9.79,0.0,0.0,5.0,5.32,207.0
16823.0,2025-04-30 00:00:00,PHARMACIE DES CAILLOLS / DR LAURO - 36,46.0,CANNE ALU RÉGLABLE POIGNÉE T PLIANTE NOIRE EUROMEDIS C/20,251107R,5.0,8.2,41.0,45.1,0.0,0.0,5.0,5.48,207.0
16823.0,2025-04-30 00:00:00,PHARMACIE DES CAILLOLS / DR LAURO - 36,1450.0,CANNE DERBY PLIANTE BUTTERFLY N°5,255625.0,1.0,12.5,12.5,13.75,0.0,0.0,5.0,8.9,207.0
16823.0,2025-04-30 00:00:00,PHARMACIE DES CAILLOLS / DR LAURO - 36,1451.0,CANNE DERBY PLIANTE CACHEM FANTAISIE N°1,255611.0,1.0,12.5,12.5,13.75,0.0,0.0,5.0,8.9,207.0
16823.0,2025-04-30 00:00:00,PHARMACIE DES CAILLOLS / DR LAURO - 36,1452.0,CANNE DERBY PLIANTE CACHEMIRE PASTEL N°2,255613.0,1.0,12.5,12.5,13.75,0.0,0.0,5.0,8.9,207.0
16823.0,2025-04-30 00:00:00,PHARMACIE DES CAILLOLS / DR LAURO - 36,1453.0,CANNE DERBY PLIANTE INDIRA N°4,255620.0,1.0,12.5,12.5,13.75,0.0,0.0,5.0,8.9,207.0
16822.0,2025-04-30 00:00:00,PHARMACIE DES CADENEAUX / DR TONDA - 3582,301.0,GANT VINYLE SS POUDRE T S 6/7  BTE/100 C/10,107115PM,5.0,3.9,19.5,23.4,0.0,0.0,2.0,1.55,704.0
